text,label,label_name
"saw bloodywood performance at wacken, it was so good to germans embracing the indian twist and dancing on it, unlike elitist indians who have problem with every fuckin thing and later crying their ass ""scene kharab hogaya"" bhenchod scene nahi tera dimag kharab hai.",0,Abusive/Offensive
qk hum wait kr rahye hoty hain ap k msg ka🥺,1,Normal
 kal me ny theek tweet kia na 😂,1,Normal
let me report your account. people who can't beat on battle ground do hijra works like you doing 😂😂,3,Sexism
qalandar honey pe ajeeb sa fakhar mehsoos ho raha aaj ;),1,Normal
"ahahahhahahahha bhenchod he lives on money of crooks like jkt , aleem khan and swati who pays for his grocery to cars . how is he not a haramkhor",0,Abusive/Offensive
ary pagal ayse hum bhi krty but kisi.ko hum kbhi phla msg nhi karein gy :-(,1,Normal
"  hamin pta hy k ye  jo batin or rahe hy wo aik musalman aurat nahi kr skti, aik certified ghatya or zalil aurat hy or, sb ap sy bhe hm naraz hain k itni ghatya orat ki itni km kutty wali ki",2,Religious Hate
  magic bat from chain khuli ki main khuli.,1,Normal
  aisi glamorous ko pashteen pe bht takleef hoi q k ham piyala hain ye,1,Normal
 to ku krti ho itna yad kbi mil b lo,1,Normal
"gashti orat tujhy koi amreci ni mila abi tak jo teri garmi ko thik kry kise gashti maa ki baiti,",3,Sexism
 hello shabnam ap picture main really ap hi ho??? i cant blive,1,Normal
bna skti h jihadi h saali,2,Religious Hate
wo pyar mohabbat wala haaai apke type ka nae hai,1,Normal
sene sy tere sir ko lga k  sunti mn rhn nam apna🥰💕,1,Normal
   hamari qeeemat kaa apko abhi pata he kya hai😏😏,1,Normal
tu apne aap ko dekh pehle baad main dusron ko judge kr jo khud top4 tk main ni rhii wo ku bhaunk rhii divorci ,0,Abusive/Offensive
 teri jamaat ko aik haraam hori march b krna chahye..,2,Religious Hate
"abey bewkoof, jis zameen par tu rah kar bhaunk raha hai na, woh bhi hinduon ki hi hai. 😂😂 70 saal pahle hinduon ne hi bheekh mein de diya tha. tere jaise tucchon ki aukaat nahi ki tu kuchh de sake. pahle pakistan ko bhikhari hone se bachaane ka soch.🤔🤔",0,Abusive/Offensive
 bai babari msjd k bry b update dya kren or ho sky tu trend b ik lzmi hna chya.,1,Normal
usko ku mention krta ha u khusray😑,3,Sexism
 han ye scheme sbko bta rhi hu,1,Normal
kia bhenchod hai ye,0,Abusive/Offensive
aby salay rat kabadi m kesa chaita tmhe😂😂😂😂😂 bc february m e suja k bhjty hn tmhe har bar but tmhen b pitne ka shoq h hmse😂😂😂😂😂 itcha pori hugi har bar thoko enko saly nally,0,Abusive/Offensive
haraam khoor...kahan ki baat kahan le jaty ho...beghairt admi ho tum,2,Religious Hate
   jo bi hai uska maqsad to sai hai na haqq ki baat kar raha hai chahe jo bi account use kar raha hai tera to khana kharab ho ghatia aurat,0,Abusive/Offensive
boht bc hai,0,Abusive/Offensive
 allah pak apki ezaat chadar ki haq fazat kry 🙏😔 ameen,1,Normal
exactly & i heard somewhere ik wanted sheikhoo to resign as he didn’t want to fire him but sheikhoo being sheikhoo didn’t resign as he’s a mutmaim beghairat.,0,Abusive/Offensive
tere paas hain numbers to tum bana lo naa raut babu kaha bhaunk rahe ho roj,0,Abusive/Offensive
maslan raham khan kisi yahoodi ky bachy ki maa bane wali hai 😂😂😂😂😂😂😂,2,Religious Hate
o bosdk nikal rahul ke,0,Abusive/Offensive
hum me bohat ghwrat hy beghairton se hidayat leny ki zarorat ni !  tu bta bhai imam kabah ny social media halal krdia ?😂😂,0,Abusive/Offensive
"rt : , , , what about ahmadiya tag of bajwa?",2,Religious Hate
rt : muze to apne aap per sharm aa rahi hai  main kon si dunia me rahti hu. #jacsimfever,0,Abusive/Offensive
"tujhe to pata nahi ki kis padosi or risteydaar ne teri maa ka halala kiya hoga tab tu paida hua hoga,dna test karvale pure mohalle ka tab tujhe pata lagega tere baap ko haiðÿ˜‚ðÿ˜‚",2,Religious Hate
league apni hai song apna ha so we must back it up rather than arguing. #hblpslv #tayyarhain,1,Normal
rt : 14 feb k liye room mile ga?????  beth k rona hai😌😌🙄  single hun bhae😂😂😂😂😂✌😌,1,Normal
 pkj khtm krna hota,1,Normal
 average hai. achi pitches pe bohat pitay ha,1,Normal
#patriotstrustimrankhan agar nawaz shareed k9 bhir jane diya to ia  ko jootay parrein ge jb b logo me jaye ga! mujhe nazar aya to zarur joota maaru ga! the least i can do!   judges aur generals ko b jootay maaro ye sb isi like hain! beghairat bezameer ghaddaaar!,0,Abusive/Offensive
 ma nay socha mera alag sy kro gy shukria ada 🙄🙄antheme suntay hi bnd kr dia tha m ny to 😑,1,Normal
rt : haramzaady hain zong waly😤😤😤,2,Religious Hate
hat bc,0,Abusive/Offensive
"madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain",3,Sexism
wo muzakrt ho rahy hein ho skta ha wo man jaye😂,1,Normal
 hahahah rameen api pata nahi kahin parha tha id remember. khet ap keh rhi hyn thik hi hoga 🙊😂,1,Normal
 asli main red red ho kia?  golay molay pappar ke tolay,0,Abusive/Offensive
 behn ji kyu aap hazrat un cheezo mai parh rahy hai jinky sath taluq hi nhi ha auratmarch ka. plz aagy peechy study kren islam ko b study kren sirf social media pe bewakoof na banny.  kia apko lgta pakistan mai aurt ko wo haqoq mily ha jo islam ny diye hai....?????,1,Normal
  aby tu phr agai,1,Normal
 original attitude boys ma hota ha aur fake girls ma,3,Sexism
ok phir thk ha maine 2013 main ki matric federal board se,1,Normal
dil sumbhal ja zra bhenchod,4,Profane/Untargeted
 us pe jo line hai wo ziada achi h,1,Normal
"iran, a lion 🤣🤣... killing 0 us soldiers while murdering iraqi soldiers. rundi rona kiya bus aur kuch nae.",0,Abusive/Offensive
main dar gae the msg dekh kay 😒😒,1,Normal
 mobile mai option hota hai setting ka ap wahan ja k kr lo apni setting  hahahahaha,1,Normal
bhen chod wao apki behan b chodu sath me,0,Abusive/Offensive
aisa to h ni ki bhen ko chocolate ka pta chljae or vo chocolate ko aise chod de,1,Normal
videos porn videos leak karegi hareem shah jaldi,3,Sexism
 sahi baat h.. itni ghatiya acting bardaasht nhi ki jayegi 🤬🤬 doshi ko triple saza milni chahiye..  1) goli chalane ki  2) ghatiya acting ki 3) logo ko dhoka dene ki,1,Normal
akhrot ke kamalat | walnut benefits,1,Normal
ek din ma kuchh nhi ho sakta,1,Normal
 janta hoon smjh gai thi main b mazak kar ra tha  hum jaisay logon ko poetry ni smjh ani to kisay ani😬😂,1,Normal
 nhi lay k bhi jati hun..wahan main use bhi karti hun roz lakin aj time nhi mila..😒,1,Normal
one & only harami khan,2,Religious Hate
"since when army chief has become a head of state and baap? probably that's why bajwa created baap party, because he is now a baap (paap) of pakistan.",1,Normal
 hahahha ye meri nae sharukh khan ki amii kahti thi 🤦😂😂  movies nae na dakhty ap 🙆😂😂,1,Normal
"kejru ji ki aukat ek pagal kutte se bhee zyada gai guzri ho gayi hai. ve theek se bhaunk bhee nhin paa rahe hain, aur aap chahte hain ki ve koi masla gambheerta se len?",0,Abusive/Offensive
acha.. tu v subha se lgi a.. tu dikha.. tera trend kha hai..nn #mahirakapappuparas,1,Normal
chel bhenchod saley  pathan pnjabi bhi hain hamesha se,0,Abusive/Offensive
"pta nhi kon si uni se graduate hote ho aap log jnha aesi wahiyat education di jati hðÿ˜‚ðÿ˜‚ðÿ˜‚ halala, gazwa-e-hind, camel urine or pta nhi kya kyaðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ‘ðÿ»",2,Religious Hate
maro bc ko,0,Abusive/Offensive
 dushmn bhe or khaa bhe poora lya aap ne🤔😂,1,Normal
twitter per aana ajeeb kyun lg raha hai mujhe 😌🙄,1,Normal
ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,3,Sexism
 ma ny aj kal brha b bohat rakhi ha😂😁,1,Normal
 or mard k bager aurat ksi ko paida kr k dekhay,1,Normal
 ab kya huwa yaqeen nahi a rha kya 😂,1,Normal
mai too drr gyi baap re baap...  asim ke fans se yhi ummeed bhi thi.  #captaincoolshuklaji,1,Normal
akhrot rakhe hain khane hain?,0,Abusive/Offensive
 shayad kisi ki yaad ma,1,Normal
rt : suno aasman chuu lo💞 likn apny  maa baap👈 ko kabi mat bhulo.....!😌💞,1,Normal
abe chaman chutiye ye bata halala kis ko kahte hain aur halala kab kya jata h ???,0,Abusive/Offensive
tujhy khareed lungi tere nakhroon smait bs meri kameti niklny dy😂😜❤️,1,Normal
 lahori ab lahori nahi rahai .dil peshawri krna hua tu  buno jana hoga.,1,Normal
"baki tou apka journey apko mubarak, lekin you are a terrible terrible singer, awam per ehsan hy k aap nay gana chor diya..",1,Normal
le ab bhaunk le 😂😂,0,Abusive/Offensive
 aaa bus kar na yr 😂😂😂😂😂too good man,1,Normal
aik bat bolonn bhai jan aaj jis larke ne protest pe fire khool dia ..wo bht ghalat taa..osko jail me dal dena chahye  agr wo jail me hai to mi bharat sarkar k ache alfaz me tareef  krne se ni rkunga....,1,Normal
 tum socha kro na phir,1,Normal
"chal be bhadawe, gadhe bech kar jeevan chal raha hai aur paise denge jameen ka, bhosari ke bakchod",0,Abusive/Offensive
  mery pas kuch tweets k ss b thy jin ko dakh kar main bohat hansi thi 🌚🌚🌚😂😂😂😂,1,Normal
fake bond a koi 10 din ch kise nu pyaar ni krn lg jnda te oh v sacha😂😂😂,1,Normal
rt : logon ke relationship ka randi rona dekh dekh ke single hone pe proud feel hota hai.😂,4,Profane/Untargeted
 ni ye achi hy,1,Normal
kuch kameeny he nhi beghairt bhi hoty hain 😀,4,Profane/Untargeted
bhai salary wo laitay han jo haq halal ki khanay k aadi hun.. jo loot khusoot aur dakay k aadi hun un ka salary se kia banta ha..,1,Normal
lakh di dur di beghairt. 🙄,0,Abusive/Offensive
"  aj tak tera crush kissi aik per nahi tikka, tujhe khaobboun main koi aik nahi dikha, tera dil her bar anay kay daam per bikka, kiya lagta hai wo tujhe mil jayegi? ab yeh to kissi kitaab main nahi likha.",1,Normal
bhenchod wele ho? mtlb hd hai,4,Profane/Untargeted
abe bharwe main sindhi hun aur ye sindhi nhi bol rhe. kus kadhri k,0,Abusive/Offensive
abbey gaandu... dalle proof chiye bhadwe.. lund le le mera bosdk  #asimfandomhits6m,0,Abusive/Offensive
oye koi nikah hi krwa do. ,1,Normal
randwa gashti,3,Sexism
koi shakhs tou youn milay   keh woh milay tou sakoon milay,1,Normal
tu phir dair kis baat ki ha,1,Normal
he was born and brought up in uk right? tou woh pakistani kaisey howa rundi ki bachey!!,0,Abusive/Offensive
aaj tumhara bian dekha ke maen ns ki jagah hota tou mar jana pasand karta. tum waqai parrhe likhe ho lagte tou perle darje ke ahmaq aur jahil. parties badal badal ke chamcha giri kar kar ke ab pti ne minister for science and technology bana dia woh bhi llb ko.,0,Abusive/Offensive
". tmhra kya pata.. lesbian gashti bi ho skti tum,",3,Sexism
"you mean india is kafir ,pakistan is munafik & kashmir is momin😡😯??agar pakistan ma asey munafik hai to kashmir ma bhi to ap jesay munafik hai ma..",2,Religious Hate
ab iss wahiyat aurat ko 440 volts ke jhtke lge ....bewdi saali,3,Sexism
amer gancy tb lago hoti jb moulana pm s istifa mangrhyty or y kasy hosaqta hn k istifa yahodi agant ko diya jy or abi kashmir banyga pakistan insha'allah humny kashmir s found ni lana blky muslmano ko bahrat k zalim moudi s azad krna h pakistan zindabad pak army agencies zindabad,2,Religious Hate
babu ji limit cross ker jatay hain baap honey ka yeh muqsed na dikhaya jay ky woh puray muhalay ko pereshan kerain,1,Normal
rt : his strength and patience!! kuttay ki maut maro tum sab jis jis ney ek baap say uska beta cheena hai.,0,Abusive/Offensive
my entire neighborhood is making weird sounds bhenchod shaddi hai kya,4,Profane/Untargeted
 ab kismat main hai ya nhi pata nhi..😔,1,Normal
change ur name ghasti,3,Sexism
      ayesha tum ny kashif ka dil tor diya..🥺🥺,1,Normal
i asked about abdominal pain and he said haan hai and pointed towards left iliac fossa 😳  din mein taaray nazar agae thy 2 mint to k ye kya case h jigar mein resha or dard left iliac fossa mein hai. 😂  phir ho guzra to usny btaya liver cyst hai 😂,1,Normal
 meri shakal dekho pehly... mujh sy koi bat nhi krti🤦🏻‍♂️😂🤷‍♂️,1,Normal
fuck u randi sary jahan say chudai karai ha. kuch sharam karo...,3,Sexism
apke shikway sur ankhoon per,1,Normal
pakis are picasso of labeling people. talking of women right would give you label of feminist for nawaz a patwari for imran a yothia for pashtoons a ghaddar for minority a yahodi agent for your country a ghafoora agent. we don't have vision seeing people as humans. we just label,1,Normal
kaam ahista ahista nazdeek hota ja raha hai. ,1,Normal
bus hamara her masla he yahoodi saazish hai,1,Normal
darbar ne 60 lakh kiya h bc 🤣🤣.. ab b shows khake baithe h,4,Profane/Untargeted
isko to mene follow bi nhi kia he phir iske manhoos posts q ati he samny sharam kr lanati aurat sharam haya bi koi cheez hoti he jo tukhme he nhi,0,Abusive/Offensive
rt :   true . but is charsi ki aukat 1 rs wali bhi nhi hai 😂😂😂,0,Abusive/Offensive
    haan yrrr .... come back kia to aj yad aya k ek ozaie bhi thi hmari  👀👀👀👀...😍😂😂,1,Normal
darasal kuty likhna chahye tha or han un kuto ki olaad bolti he or wo tu bola bhenchod peshab pine walo madarchodo,2,Religious Hate
log cigarette ka krty hain...  tu ny meri muhabbat ka smoke kr dia😏,1,Normal
 haan srf batting krny me maza ata hi.  wo b slow ball py  😆😆 mei tu batting le k game se naas jti thi bachpan mei,1,Normal
"khud to tum dono  r  besharam r by haya ho, gandi naali me paida hoi ho dono, r idar oron py b kecharr ochal rahi hon, beghairtoon, kash k qandeel baloch ki jaga koi tum dono ko shoot kar deta, 😡",0,Abusive/Offensive
"fazlu ko agr hakumat mei koi ministry mil jaye tou usey bhi koi masla nhi hoga, ye bs apni ghatiya syasat k liye mazhab card istimal krty hain beghairt log",0,Abusive/Offensive
es yahodi hokomat s appil karna koi faida nahi,1,Normal
road par chalty huwy tere jis baap nay yeh bat boli thi uska content bharwe,0,Abusive/Offensive
"bilawal ek hijra hai kaha khan saab aur kaha ye khusra, khan saab ki tarah koi bhi bhi great leader nahi hai dunya mai",3,Sexism
 mere pass tum ho,1,Normal
tere family ko laat paregi tab pata chalega bjp ke bharwe,0,Abusive/Offensive
ye bc peeke kuch b likhta hai charsi hai ek number.,0,Abusive/Offensive
abu se bhai jaan se chacha jaan sabhi se to halala krwa leti hai begum  or ye tera jeeja ravish khan usse bhi  salon humse akele he kar denge,3,Sexism
 dekho main ny apna badla lay liya..😌,1,Normal
  rehne de ab koshish mat kar😂😂,1,Normal
 main bht pyari hun 😆😆,1,Normal
rt :  meri naseeb dekh tu meri valentine,1,Normal
tu bar bar boly yaar yaar  me teri bund cheeru maar k apni talwar teri baji ki phudi me daalu apna hathyar teri maa ka phuda chod chod k chalau tmary khandan ka karobar  ek din tera aba ro ro k boly dekho tmari bhen ki nangi photo ai ha waha jisy kehty hain akhbaar,0,Abusive/Offensive
jaakar apni maa behen beti ko china ki rakhail ban ne se rok aur unka loan chuka...zaid hamid ke chutiyape ek taraf rakh.. ye bhaunk bhaunk kar wo to mast jee raha h...tum chutiyo ka chutiya kat gaya h...bhukhe mar rahe ho..par bakchodi gazwa ye gazwa wo ki karni h,0,Abusive/Offensive
 😒😒😒😒itni bhi thandi nhi thi ab😪😂😛,1,Normal
lekin caa ke baare mein toh bola hi nahi.,1,Normal
 😂😂 ok na btao hah,1,Normal
hahahaha.achha achha mujhay kia pta ab i'm not smart😔,1,Normal
my fucking picky nail is falling off bc my dumb ass ran into my bed frame and now i literally hit that bitch again. i’m on the verge of bawling.,1,Normal
 ye tho pathan hai hi nhi🤪🤪🤪,1,Normal
apke bt kr rha hn main lahore walo💔,1,Normal
soja bharwe,0,Abusive/Offensive
rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,4,Profane/Untargeted
han na 500 mein bc kya kya ho jata ha😂,4,Profane/Untargeted
world war 3 horha hai bhenchod wahhh,4,Profane/Untargeted
bharwe apni indian chootoya qom ko mazeed kitna chootiya banayega ye iska jawab de to beta,0,Abusive/Offensive
  cheema sb ptm walay kmzkm mulk k wafadaar to rahen na k afghanistan k is par unky sath hain k huqooq ki baat kren!,1,Normal
missing bombay bakery ka coffee cake arsa hi hogaya bhenchod,4,Profane/Untargeted
 han ab opp likh nahi sakti thi 😂 kyun kay wo phir trend kay mutabiq na hota na😂😂😅,1,Normal
chal na randi !  isko phansi hoi thi !,3,Sexism
  iss ehd kay sultan say koi bhool huwe hai,1,Normal
khud ka baap sawal pochy toh mouh bnalengy or insta story par likhengy ‘ask me questions’. wah bhenchod! 👏🏻,4,Profane/Untargeted
be deen hukmaran or begerat meddia k muh band yahodi tukroh pe palne waleh kab muh kohl sakte hai,2,Religious Hate
shanzu na muju unfollow kr daya 😭😭😭😭 koi pyar nh krta 😭😭😭  ,1,Normal
here a war began you need to strong and donot be foolish like 😂,1,Normal
rt : starbucks wale tatti coffee ke 300 lete hain bhenchod aur sabko show off karne mein bada maza aata hai,0,Abusive/Offensive
